default		00:00:00.370	0.37	00:00:01.910	1.91	00:00:01.540	1.54	swipe_right
default		00:00:01.920	1.92	00:00:02.880	2.88	00:00:00.960	0.96	nothing
default		00:00:02.900	2.9	00:00:04.950	4.95	00:00:02.050	2.05	swipe_right
default		00:00:04.960	4.96	00:00:05.750	5.75	00:00:00.790	0.79	nothing
default		00:00:05.770	5.77	00:00:07.720	7.72	00:00:01.950	1.95	swipe_right
default		00:00:07.750	7.75	00:00:10.560	10.56	00:00:02.810	2.81	swipe_right
default		00:00:10.600	10.6	00:00:12.490	12.49	00:00:01.890	1.89	nothing
default		00:00:12.510	12.51	00:00:14.480	14.48	00:00:01.970	1.97	swipe_right
default		00:00:14.480	14.48	00:00:16.530	16.53	00:00:02.050	2.05	nothing
default		00:00:16.550	16.55	00:00:18.300	18.3	00:00:01.750	1.75	swipe_right
default		00:00:18.320	18.32	00:00:20.450	20.45	00:00:02.130	2.13	nothing
default		00:00:20.460	20.46	00:00:22.330	22.33	00:00:01.870	1.87	swipe_right
default		00:00:22.340	22.34	00:00:24.490	24.49	00:00:02.150	2.15	nothing
default		00:00:24.520	24.52	00:00:26.020	26.02	00:00:01.500	1.5	swipe_right
default		00:00:26.050	26.05	00:00:28.250	28.25	00:00:02.200	2.2	nothing
default		00:00:28.270	28.27	00:00:29.960	29.96	00:00:01.690	1.69	swipe_right
default		00:00:29.980	29.98	00:00:31.980	31.98	00:00:02.000	2.0	nothing
default		00:00:32.010	32.01	00:00:33.560	33.56	00:00:01.550	1.55	swipe_right
default		00:00:33.570	33.57	00:00:35.770	35.77	00:00:02.200	2.2	nothing
default		00:00:35.790	35.79	00:00:37.640	37.64	00:00:01.850	1.85	swipe_right
default		00:00:37.660	37.66	00:00:39.360	39.36	00:00:01.700	1.7	nothing
default		00:00:39.370	39.37	00:00:40.970	40.97	00:00:01.600	1.6	swipe_right
default		00:00:40.990	40.99	00:00:43.160	43.16	00:00:02.170	2.17	nothing
default		00:00:43.180	43.18	00:00:45.100	45.1	00:00:01.920	1.92	swipe_right
default		00:00:45.120	45.12	00:00:47.120	47.12	00:00:02.000	2.0	nothing
default		00:00:47.140	47.14	00:00:48.850	48.85	00:00:01.710	1.71	swipe_right
default		00:00:48.870	48.87	00:00:51.450	51.45	00:00:02.580	2.58	nothing
default		00:00:51.490	51.49	00:00:53.260	53.26	00:00:01.770	1.77	swipe_right
default		00:00:53.280	53.28	00:00:55.650	55.65	00:00:02.370	2.37	nothing
default		00:00:55.670	55.67	00:00:57.790	57.79	00:00:02.120	2.12	swipe_right
default		00:00:57.830	57.83	00:00:59.950	59.95	00:00:02.120	2.12	nothing
default		00:00:59.970	59.97	00:01:01.990	61.99	00:00:02.020	2.02	swipe_right
default		00:01:02.010	62.01	00:01:04.160	64.16	00:00:02.150	2.15	nothing
default		00:01:04.180	64.18	00:01:06.010	66.01	00:00:01.830	1.83	swipe_right
default		00:01:06.030	66.03	00:01:08.320	68.32	00:00:02.290	2.29	nothing
default		00:01:08.350	68.35	00:01:10.120	70.12	00:00:01.770	1.77	swipe_right
default		00:01:10.140	70.14	00:01:12.590	72.59	00:00:02.450	2.45	nothing
default		00:01:12.610	72.61	00:01:14.360	74.36	00:00:01.750	1.75	swipe_right
default		00:01:14.390	74.39	00:01:16.610	76.61	00:00:02.220	2.22	nothing
default		00:01:16.640	76.64	00:01:18.360	78.36	00:00:01.720	1.72	swipe_right
default		00:01:18.380	78.38	00:01:20.760	80.76	00:00:02.380	2.38	nothing
default		00:01:20.780	80.78	00:01:22.550	82.55	00:00:01.770	1.77	swipe_right
default		00:01:22.570	82.57	00:01:24.800	84.8	00:00:02.230	2.23	nothing
default		00:01:24.810	84.81	00:01:27.280	87.28	00:00:02.470	2.47	swipe_right
default		00:01:27.310	87.31	00:01:28.750	88.75	00:00:01.440	1.44	nothing
default		00:01:28.770	88.77	00:01:32.110	92.11	00:00:03.340	3.34	swipe_right
default		00:01:32.140	92.14	00:01:34.720	94.72	00:00:02.580	2.58	nothing
default		00:01:34.730	94.73	00:01:37.890	97.89	00:00:03.160	3.16	swipe_right
default		00:01:37.910	97.91	00:01:39.980	99.98	00:00:02.070	2.07	nothing
default		00:01:40.010	100.01	00:01:41.510	101.51	00:00:01.500	1.5	swipe_right
default		00:01:41.530	101.53	00:01:43.140	103.14	00:00:01.610	1.61	nothing
default		00:01:43.160	103.16	00:01:44.750	104.75	00:00:01.590	1.59	swipe_right
default		00:01:44.780	104.78	00:01:46.200	106.2	00:00:01.420	1.42	nothing
default		00:01:46.230	106.23	00:01:47.800	107.8	00:00:01.570	1.57	swipe_right
default		00:01:47.820	107.82	00:01:49.450	109.45	00:00:01.630	1.63	nothing
default		00:01:49.470	109.47	00:01:51.170	111.17	00:00:01.700	1.7	swipe_right
default		00:01:51.180	111.18	00:01:53.010	113.01	00:00:01.830	1.83	nothing
default		00:01:53.030	113.03	00:01:54.680	114.68	00:00:01.650	1.65	swipe_right
default		00:01:54.700	114.7	00:01:56.760	116.76	00:00:02.060	2.06	nothing
default		00:01:56.790	116.79	00:01:58.440	118.44	00:00:01.650	1.65	swipe_right
default		00:01:58.470	118.47	00:02:00.260	120.26	00:00:01.790	1.79	nothing
default		00:02:00.270	120.27	00:02:01.910	121.91	00:00:01.640	1.64	swipe_right
default		00:02:01.920	121.92	00:02:03.790	123.79	00:00:01.870	1.87	nothing
default		00:02:03.810	123.81	00:02:05.520	125.52	00:00:01.710	1.71	swipe_right
default		00:02:05.530	125.53	00:02:07.080	127.08	00:00:01.550	1.55	nothing
default		00:02:07.100	127.1	00:02:08.800	128.8	00:00:01.700	1.7	swipe_right
default		00:02:08.810	128.81	00:02:10.780	130.78	00:00:01.970	1.97	nothing
default		00:02:10.780	130.78	00:02:12.460	132.46	00:00:01.680	1.68	swipe_right
default		00:02:12.480	132.48	00:02:14.540	134.54	00:00:02.060	2.06	nothing
default		00:02:14.570	134.57	00:02:16.180	136.18	00:00:01.610	1.61	swipe_right
default		00:02:16.200	136.2	00:02:17.710	137.71	00:00:01.510	1.51	nothing
default		00:02:17.740	137.74	00:02:19.520	139.52	00:00:01.780	1.78	swipe_right
default		00:02:19.540	139.54	00:02:20.970	140.97	00:00:01.430	1.43	nothing
default		00:02:21.000	141.0	00:02:23.010	143.01	00:00:02.010	2.01	swipe_right
default		00:02:23.030	143.03	00:02:24.470	144.47	00:00:01.440	1.44	nothing
default		00:02:24.490	144.49	00:02:26.200	146.2	00:00:01.710	1.71	swipe_right
default		00:02:26.210	146.21	00:02:28.180	148.18	00:00:01.970	1.97	nothing
default		00:02:28.200	148.2	00:02:29.820	149.82	00:00:01.620	1.62	swipe_right
default		00:02:29.830	149.83	00:02:32.320	152.32	00:00:02.490	2.49	nothing
default		00:02:32.340	152.34	00:02:33.860	153.86	00:00:01.520	1.52	swipe_right
default		00:02:33.880	153.88	00:02:35.770	155.77	00:00:01.890	1.89	nothing
default		00:02:35.790	155.79	00:02:37.710	157.71	00:00:01.920	1.92	swipe_right
default		00:02:37.730	157.73	00:02:39.570	159.57	00:00:01.840	1.84	nothing
default		00:02:39.590	159.59	00:02:41.400	161.4	00:00:01.810	1.81	swipe_right
default		00:02:41.420	161.42	00:02:42.920	162.92	00:00:01.500	1.5	nothing
default		00:02:42.940	162.94	00:02:44.630	164.63	00:00:01.690	1.69	swipe_right
default		00:02:44.650	164.65	00:02:47.255	167.255	00:00:02.605	2.605	nothing
