default		00:00:00.020	0.02	00:00:01.170	1.17	00:00:01.150	1.15	nothing
default		00:00:01.190	1.19	00:00:02.620	2.62	00:00:01.430	1.43	swipe_left
default		00:00:02.660	2.66	00:00:03.670	3.67	00:00:01.010	1.01	nothing
default		00:00:03.690	3.69	00:00:04.710	4.71	00:00:01.020	1.02	swipe_left
default		00:00:04.730	4.73	00:00:05.540	5.54	00:00:00.810	0.81	nothing
default		00:00:05.560	5.56	00:00:06.590	6.59	00:00:01.030	1.03	swipe_left
default		00:00:06.620	6.62	00:00:07.570	7.57	00:00:00.950	0.95	nothing
default		00:00:07.600	7.6	00:00:08.800	8.8	00:00:01.200	1.2	swipe_left
default		00:00:08.830	8.83	00:00:09.730	9.73	00:00:00.900	0.9	nothing
default		00:00:09.750	9.75	00:00:10.830	10.83	00:00:01.080	1.08	swipe_left
default		00:00:10.860	10.86	00:00:12.060	12.06	00:00:01.200	1.2	nothing
default		00:00:12.090	12.09	00:00:13.240	13.24	00:00:01.150	1.15	swipe_left
default		00:00:13.270	13.27	00:00:14.050	14.05	00:00:00.780	0.78	nothing
default		00:00:14.080	14.08	00:00:15.030	15.03	00:00:00.950	0.95	swipe_left
default		00:00:15.060	15.06	00:00:15.580	15.58	00:00:00.520	0.52	nothing
default		00:00:15.600	15.6	00:00:16.830	16.83	00:00:01.230	1.23	swipe_left
default		00:00:16.860	16.86	00:00:18.610	18.61	00:00:01.750	1.75	nothing
default		00:00:18.640	18.64	00:00:19.920	19.92	00:00:01.280	1.28	swipe_left
default		00:00:19.940	19.94	00:00:21.380	21.38	00:00:01.440	1.44	nothing
default		00:00:21.410	21.41	00:00:22.710	22.71	00:00:01.300	1.3	swipe_left
default		00:00:22.730	22.73	00:00:23.510	23.51	00:00:00.780	0.78	nothing
default		00:00:23.540	23.54	00:00:24.820	24.82	00:00:01.280	1.28	swipe_left
default		00:00:24.840	24.84	00:00:25.800	25.8	00:00:00.960	0.96	nothing
default		00:00:25.830	25.83	00:00:27.220	27.22	00:00:01.390	1.39	swipe_left
default		00:00:27.240	27.24	00:00:27.790	27.79	00:00:00.550	0.55	nothing
default		00:00:27.820	27.82	00:00:29.140	29.14	00:00:01.320	1.32	swipe_left
default		00:00:29.150	29.15	00:00:30.190	30.19	00:00:01.040	1.04	nothing
default		00:00:30.210	30.21	00:00:31.560	31.56	00:00:01.350	1.35	swipe_left
default		00:00:31.590	31.59	00:00:32.230	32.23	00:00:00.640	0.64	nothing
default		00:00:32.250	32.25	00:00:33.370	33.37	00:00:01.120	1.12	swipe_left
default		00:00:33.390	33.39	00:00:33.860	33.86	00:00:00.470	0.47	nothing
default		00:00:33.890	33.89	00:00:35.130	35.13	00:00:01.240	1.24	swipe_left
default		00:00:35.160	35.16	00:00:35.740	35.74	00:00:00.580	0.58	nothing
default		00:00:35.770	35.77	00:00:36.940	36.94	00:00:01.170	1.17	swipe_left
default		00:00:36.970	36.97	00:00:37.620	37.62	00:00:00.650	0.65	nothing
default		00:00:37.650	37.65	00:00:38.340	38.34	00:00:00.690	0.69	swipe_left
default		00:00:38.350	38.35	00:00:38.950	38.95	00:00:00.600	0.6	nothing
default		00:00:38.970	38.97	00:00:40.420	40.42	00:00:01.450	1.45	swipe_left
default		00:00:40.440	40.44	00:00:41.290	41.29	00:00:00.850	0.85	nothing
default		00:00:41.310	41.31	00:00:42.890	42.89	00:00:01.580	1.58	swipe_left
default		00:00:42.920	42.92	00:00:43.910	43.91	00:00:00.990	0.99	nothing
default		00:00:43.940	43.94	00:00:45.170	45.17	00:00:01.230	1.23	swipe_left
default		00:00:45.190	45.19	00:00:45.970	45.97	00:00:00.780	0.78	nothing
default		00:00:46.000	46.0	00:00:47.390	47.39	00:00:01.390	1.39	swipe_left
default		00:00:47.410	47.41	00:00:48.420	48.42	00:00:01.010	1.01	nothing
default		00:00:48.440	48.44	00:00:49.650	49.65	00:00:01.210	1.21	swipe_left
default		00:00:49.680	49.68	00:00:50.100	50.1	00:00:00.420	0.42	nothing
default		00:00:50.140	50.14	00:00:51.840	51.84	00:00:01.700	1.7	swipe_left
default		00:00:51.860	51.86	00:00:53.050	53.05	00:00:01.190	1.19	nothing
default		00:00:53.080	53.08	00:00:54.030	54.03	00:00:00.950	0.95	swipe_left
default		00:00:54.060	54.06	00:00:55.680	55.68	00:00:01.620	1.62	nothing
default		00:00:55.700	55.7	00:00:57.220	57.22	00:00:01.520	1.52	swipe_left
default		00:00:57.240	57.24	00:00:58.090	58.09	00:00:00.850	0.85	nothing
default		00:00:58.110	58.11	00:00:59.220	59.22	00:00:01.110	1.11	swipe_left
default		00:00:59.240	59.24	00:01:00.550	60.55	00:00:01.310	1.31	nothing
default		00:01:00.580	60.58	00:01:01.810	61.81	00:00:01.230	1.23	swipe_left
default		00:01:01.830	61.83	00:01:02.720	62.72	00:00:00.890	0.89	nothing
default		00:01:02.740	62.74	00:01:03.750	63.75	00:00:01.010	1.01	swipe_left
default		00:01:03.780	63.78	00:01:05.110	65.11	00:00:01.330	1.33	nothing
default		00:01:05.130	65.13	00:01:06.290	66.29	00:00:01.160	1.16	swipe_left
default		00:01:06.300	66.3	00:01:07.130	67.13	00:00:00.830	0.83	nothing
default		00:01:07.160	67.16	00:01:08.040	68.04	00:00:00.880	0.88	swipe_left
default		00:01:08.060	68.06	00:01:08.720	68.72	00:00:00.660	0.66	nothing
default		00:01:08.750	68.75	00:01:09.850	69.85	00:00:01.100	1.1	swipe_left
default		00:01:09.880	69.88	00:01:10.860	70.86	00:00:00.980	0.98	nothing
default		00:01:10.880	70.88	00:01:12.020	72.02	00:00:01.140	1.14	swipe_left
default		00:01:12.040	72.04	00:01:13.280	73.28	00:00:01.240	1.24	nothing
default		00:01:13.310	73.31	00:01:14.630	74.63	00:00:01.320	1.32	swipe_left
default		00:01:14.650	74.65	00:01:15.240	75.24	00:00:00.590	0.59	nothing
default		00:01:15.260	75.26	00:01:16.530	76.53	00:00:01.270	1.27	swipe_left
default		00:01:16.560	76.56	00:01:17.170	77.17	00:00:00.610	0.61	nothing
default		00:01:17.190	77.19	00:01:18.700	78.7	00:00:01.510	1.51	swipe_left
default		00:01:18.730	78.73	00:01:20.290	80.29	00:00:01.560	1.56	nothing
default		00:01:20.310	80.31	00:01:21.650	81.65	00:00:01.340	1.34	swipe_left
default		00:01:21.720	81.72	00:01:22.930	82.93	00:00:01.210	1.21	nothing
default		00:01:22.970	82.97	00:01:24.110	84.11	00:00:01.140	1.14	swipe_left
default		00:01:24.130	84.13	00:01:25.330	85.33	00:00:01.200	1.2	nothing
default		00:01:25.350	85.35	00:01:26.790	86.79	00:00:01.440	1.44	swipe_left
default		00:01:26.810	86.81	00:01:27.610	87.61	00:00:00.800	0.8	nothing
default		00:01:27.650	87.65	00:01:28.960	88.96	00:00:01.310	1.31	swipe_left
default		00:01:28.990	88.99	00:01:30.300	90.3	00:00:01.310	1.31	nothing
