default		00:00:00.320	0.32	00:00:02.020	2.02	00:00:01.700	1.7	zoom_in
default		00:00:03.730	3.73	00:00:05.860	5.86	00:00:02.130	2.13	zoom_in
default		00:00:08.020	8.02	00:00:09.580	9.58	00:00:01.560	1.56	zoom_in
default		00:00:11.480	11.48	00:00:12.700	12.7	00:00:01.220	1.22	zoom_in
default		00:00:14.950	14.95	00:00:16.200	16.2	00:00:01.250	1.25	zoom_in
default		00:00:18.140	18.14	00:00:19.680	19.68	00:00:01.540	1.54	zoom_in
default		00:00:21.670	21.67	00:00:23.210	23.21	00:00:01.540	1.54	zoom_in
default		00:00:25.030	25.03	00:00:26.260	26.26	00:00:01.230	1.23	zoom_in
default		00:00:28.510	28.51	00:00:29.880	29.88	00:00:01.370	1.37	zoom_in
default		00:00:31.460	31.46	00:00:32.930	32.93	00:00:01.470	1.47	zoom_in
default		00:00:34.780	34.78	00:00:35.990	35.99	00:00:01.210	1.21	zoom_in
default		00:00:38.850	38.85	00:00:40.300	40.3	00:00:01.450	1.45	zoom_in
default		00:00:42.960	42.96	00:00:44.310	44.31	00:00:01.350	1.35	zoom_in
default		00:00:46.420	46.42	00:00:47.940	47.94	00:00:01.520	1.52	zoom_in
default		00:00:50.160	50.16	00:00:51.760	51.76	00:00:01.600	1.6	zoom_in
default		00:00:53.720	53.72	00:00:55.200	55.2	00:00:01.480	1.48	zoom_in
default		00:00:57.270	57.27	00:00:58.880	58.88	00:00:01.610	1.61	zoom_in
default		00:01:00.690	60.69	00:01:02.380	62.38	00:00:01.690	1.69	zoom_in
default		00:01:04.290	64.29	00:01:06.190	66.19	00:00:01.900	1.9	zoom_in
default		00:01:08.090	68.09	00:01:09.700	69.7	00:00:01.610	1.61	zoom_in
default		00:01:11.320	71.32	00:01:12.670	72.67	00:00:01.350	1.35	zoom_in
default		00:01:14.530	74.53	00:01:15.890	75.89	00:00:01.360	1.36	zoom_in
default		00:01:17.230	77.23	00:01:18.600	78.6	00:00:01.370	1.37	zoom_in
default		00:01:20.100	80.1	00:01:21.620	81.62	00:00:01.520	1.52	zoom_in
default		00:01:23.310	83.31	00:01:24.610	84.61	00:00:01.300	1.3	zoom_in
default		00:01:26.960	86.96	00:01:28.620	88.62	00:00:01.660	1.66	zoom_in
default		00:01:30.250	90.25	00:01:31.640	91.64	00:00:01.390	1.39	zoom_in
default		00:01:33.680	93.68	00:01:35.260	95.26	00:00:01.580	1.58	zoom_in
default		00:01:36.650	96.65	00:01:38.190	98.19	00:00:01.540	1.54	zoom_in
default		00:01:39.990	99.99	00:01:41.470	101.47	00:00:01.480	1.48	zoom_in
default		00:01:43.190	103.19	00:01:44.710	104.71	00:00:01.520	1.52	zoom_in
default		00:01:46.600	106.6	00:01:48.290	108.29	00:00:01.690	1.69	zoom_in
default		00:01:50.070	110.07	00:01:52.020	112.02	00:00:01.950	1.95	zoom_in
default		00:01:53.490	113.49	00:01:55.140	115.14	00:00:01.650	1.65	zoom_in
