default		00:00:00.000	0.0	00:00:01.070	1.07	00:00:01.070	1.07	nothing
default		00:00:01.070	1.07	00:00:02.670	2.67	00:00:01.600	1.6	rotate
default		00:00:02.680	2.68	00:00:04.220	4.22	00:00:01.540	1.54	nothing
default		00:00:04.230	4.23	00:00:05.760	5.76	00:00:01.530	1.53	rotate
default		00:00:05.790	5.79	00:00:07.470	7.47	00:00:01.680	1.68	nothing
default		00:00:07.470	7.47	00:00:08.750	8.75	00:00:01.280	1.28	rotate
default		00:00:08.770	8.77	00:00:10.370	10.37	00:00:01.600	1.6	nothing
default		00:00:10.370	10.37	00:00:11.690	11.69	00:00:01.320	1.32	rotate
default		00:00:11.690	11.69	00:00:12.800	12.8	00:00:01.110	1.11	nothing
default		00:00:12.810	12.81	00:00:14.210	14.21	00:00:01.400	1.4	rotate
default		00:00:14.210	14.21	00:00:15.490	15.49	00:00:01.280	1.28	nothing
default		00:00:15.490	15.49	00:00:16.940	16.94	00:00:01.450	1.45	rotate
default		00:00:16.960	16.96	00:00:18.300	18.3	00:00:01.340	1.34	nothing
default		00:00:18.320	18.32	00:00:19.620	19.62	00:00:01.300	1.3	rotate
default		00:00:19.640	19.64	00:00:21.110	21.11	00:00:01.470	1.47	nothing
default		00:00:21.120	21.12	00:00:22.440	22.44	00:00:01.320	1.32	rotate
default		00:00:22.460	22.46	00:00:23.220	23.22	00:00:00.760	0.76	nothing
default		00:00:23.230	23.23	00:00:24.740	24.74	00:00:01.510	1.51	rotate
default		00:00:24.750	24.75	00:00:26.080	26.08	00:00:01.330	1.33	nothing
default		00:00:26.080	26.08	00:00:27.520	27.52	00:00:01.440	1.44	rotate
default		00:00:27.540	27.54	00:00:29.520	29.52	00:00:01.980	1.98	rotate
default		00:00:29.540	29.54	00:00:31.950	31.95	00:00:02.410	2.41	nothing
default		00:00:31.960	31.96	00:00:33.650	33.65	00:00:01.690	1.69	rotate
default		00:00:33.660	33.66	00:00:36.080	36.08	00:00:02.420	2.42	rotate
default		00:00:36.090	36.09	00:00:37.810	37.81	00:00:01.720	1.72	nothing
default		00:00:37.810	37.81	00:00:39.740	39.74	00:00:01.930	1.93	rotate
default		00:00:39.760	39.76	00:00:41.190	41.19	00:00:01.430	1.43	nothing
default		00:00:41.220	41.22	00:00:42.820	42.82	00:00:01.600	1.6	rotate
default		00:00:42.840	42.84	00:00:44.200	44.2	00:00:01.360	1.36	nothing
default		00:00:44.220	44.22	00:00:45.770	45.77	00:00:01.550	1.55	rotate
default		00:00:45.780	45.78	00:00:47.390	47.39	00:00:01.610	1.61	nothing
default		00:00:47.410	47.41	00:00:48.850	48.85	00:00:01.440	1.44	rotate
default		00:00:48.860	48.86	00:00:50.940	50.94	00:00:02.080	2.08	nothing
default		00:00:50.960	50.96	00:00:52.380	52.38	00:00:01.420	1.42	rotate
default		00:00:52.410	52.41	00:00:53.780	53.78	00:00:01.370	1.37	nothing
default		00:00:53.800	53.8	00:00:55.210	55.21	00:00:01.410	1.41	rotate
default		00:00:55.220	55.22	00:00:57.090	57.09	00:00:01.870	1.87	nothing
default		00:00:57.100	57.1	00:00:58.430	58.43	00:00:01.330	1.33	rotate
default		00:00:58.450	58.45	00:01:00.330	60.33	00:00:01.880	1.88	nothing
default		00:01:00.340	60.34	00:01:01.770	61.77	00:00:01.430	1.43	rotate
default		00:01:01.790	61.79	00:01:03.730	63.73	00:00:01.940	1.94	rotate
default		00:01:03.740	63.74	00:01:05.020	65.02	00:00:01.280	1.28	nothing
default		00:01:05.040	65.04	00:01:06.580	66.58	00:00:01.540	1.54	rotate
default		00:01:06.600	66.6	00:01:08.400	68.4	00:00:01.800	1.8	rotate
default		00:01:08.410	68.41	00:01:09.720	69.72	00:00:01.310	1.31	nothing
default		00:01:09.730	69.73	00:01:11.040	71.04	00:00:01.310	1.31	rotate
default		00:01:11.050	71.05	00:01:12.770	72.77	00:00:01.720	1.72	rotate
