default		00:00:00.160	0.16	00:00:01.710	1.71	00:00:01.550	1.55	rotate
default		00:00:01.730	1.73	00:00:02.510	2.51	00:00:00.780	0.78	nothing
default		00:00:02.520	2.52	00:00:04.270	4.27	00:00:01.750	1.75	rotate
default		00:00:04.290	4.29	00:00:05.290	5.29	00:00:01.000	1.0	nothing
default		00:00:05.310	5.31	00:00:06.860	6.86	00:00:01.550	1.55	rotate
default		00:00:06.870	6.87	00:00:08.380	8.38	00:00:01.510	1.51	nothing
default		00:00:08.410	8.41	00:00:09.810	9.81	00:00:01.400	1.4	rotate
default		00:00:09.820	9.82	00:00:10.640	10.64	00:00:00.820	0.82	nothing
default		00:00:10.650	10.65	00:00:12.190	12.19	00:00:01.540	1.54	rotate
default		00:00:12.210	12.21	00:00:13.120	13.12	00:00:00.910	0.91	nothing
default		00:00:13.150	13.15	00:00:14.530	14.53	00:00:01.380	1.38	rotate
default		00:00:14.550	14.55	00:00:15.800	15.8	00:00:01.250	1.25	nothing
default		00:00:15.810	15.81	00:00:17.160	17.16	00:00:01.350	1.35	rotate
default		00:00:17.190	17.19	00:00:18.680	18.68	00:00:01.490	1.49	nothing
default		00:00:18.700	18.7	00:00:20.130	20.13	00:00:01.430	1.43	rotate
default		00:00:20.160	20.16	00:00:21.360	21.36	00:00:01.200	1.2	nothing
default		00:00:21.380	21.38	00:00:22.740	22.74	00:00:01.360	1.36	rotate
default		00:00:22.770	22.77	00:00:23.940	23.94	00:00:01.170	1.17	nothing
default		00:00:23.950	23.95	00:00:25.220	25.22	00:00:01.270	1.27	rotate
default		00:00:25.250	25.25	00:00:26.410	26.41	00:00:01.160	1.16	nothing
default		00:00:26.430	26.43	00:00:27.770	27.77	00:00:01.340	1.34	rotate
default		00:00:27.800	27.8	00:00:29.210	29.21	00:00:01.410	1.41	nothing
default		00:00:29.250	29.25	00:00:30.820	30.82	00:00:01.570	1.57	rotate
default		00:00:30.840	30.84	00:00:31.980	31.98	00:00:01.140	1.14	nothing
default		00:00:32.000	32.0	00:00:33.340	33.34	00:00:01.340	1.34	rotate
default		00:00:33.370	33.37	00:00:34.360	34.36	00:00:00.990	0.99	nothing
default		00:00:34.380	34.38	00:00:35.690	35.69	00:00:01.310	1.31	rotate
default		00:00:35.710	35.71	00:00:37.180	37.18	00:00:01.470	1.47	nothing
default		00:00:37.200	37.2	00:00:38.640	38.64	00:00:01.440	1.44	rotate
default		00:00:38.660	38.66	00:00:40.350	40.35	00:00:01.690	1.69	nothing
default		00:00:40.370	40.37	00:00:41.690	41.69	00:00:01.320	1.32	rotate
default		00:00:41.700	41.7	00:00:42.680	42.68	00:00:00.980	0.98	nothing
default		00:00:42.700	42.7	00:00:44.090	44.09	00:00:01.390	1.39	rotate
default		00:00:44.110	44.11	00:00:45.210	45.21	00:00:01.100	1.1	nothing
default		00:00:45.240	45.24	00:00:46.660	46.66	00:00:01.420	1.42	rotate
default		00:00:49.370	49.37	00:00:50.850	50.85	00:00:01.480	1.48	rotate
default		00:00:50.860	50.86	00:00:52.630	52.63	00:00:01.770	1.77	nothing
default		00:00:52.660	52.66	00:00:53.870	53.87	00:00:01.210	1.21	rotate
default		00:00:53.890	53.89	00:00:55.090	55.09	00:00:01.200	1.2	nothing
default		00:00:55.110	55.11	00:00:56.340	56.34	00:00:01.230	1.23	rotate
default		00:00:56.350	56.35	00:00:57.630	57.63	00:00:01.280	1.28	nothing
default		00:00:57.670	57.67	00:01:00.490	60.49	00:00:02.820	2.82	nothing
